date,day,5-6scale,7-8scale,9-10scale,11scale,12scale,13-16scale,닭고기 평균 가격
2015-11-23,Mon,"3,433","3,291","3,000","2,885","2,654","2,621","2,981"
2015-11-21,Sat,"3,433","3,291","3,000","2,885","2,654","2,621","2,981"
2015-11-20,Fri,"3,433","3,291","3,000","2,885","2,654","2,621","2,981"
2015-11-19,Thr,"3,433","3,291","3,000","2,885","2,654","2,621","2,981"
2015-11-18,Wed,"3,433","3,291","3,000","2,885","2,654","2,621","2,981"
2015-11-17,Tue,"3,433","3,291","3,000","2,885","2,654","2,621","2,981"
2015-11-16,Mon,"3,267","3,133","2,846","2,738","2,509","2,479","2,829"
2015-11-14,Sat,"3,267","3,133","2,846","2,738","2,509","2,479","2,829"
2015-11-13,Fri,"3,267","3,133","2,846","2,738","2,509","2,479","2,829"
2015-11-12,Thr,"3,100","2,974","2,692","2,591","2,364","2,336","2,676"
2015-11-11,Wed,"3,100","2,974","2,692","2,591","2,364","2,336","2,676"
2015-11-10,Tue,"3,267","3,133","2,846","2,738","2,509","2,479","2,829"
2015-11-09,Mon,"3,433","3,291","3,000","2,885","2,654","2,621","2,981"
2015-11-07,Sat,"3,433","3,291","3,000","2,885","2,654","2,621","2,981"
2015-11-06,Fri,"3,433","3,291","3,000","2,885","2,654","2,621","2,981"
2015-11-05,Thr,"3,433","3,291","3,000","2,885","2,654","2,621","2,981"
2015-11-04,Wed,"3,267","3,133","2,846","2,738","2,509","2,479","2,829"
2015-11-03,Tue,"3,100","2,974","2,692","2,591","2,364","2,336","2,676"
2015-11-02,Mon,"2,933","2,815","2,538","2,444","2,220","2,193","2,524"
2015-10-31,Sat,"2,933","2,815","2,538","2,444","2,220","2,193","2,524"
2015-10-30,Fri,"2,933","2,815","2,538","2,444","2,220","2,193","2,524"
2015-10-29,Thr,"2,933","2,815","2,538","2,444","2,220","2,193","2,524"
2015-10-28,Wed,"2,933","2,815","2,538","2,444","2,220","2,193","2,524"
2015-10-27,Tue,"2,933","2,815","2,538","2,444","2,220","2,193","2,524"
2015-10-26,Mon,"3,100","2,974","2,692","2,591","2,364","2,336","2,676"
2015-10-24,Sat,"3,267","3,133","2,846","2,738","2,509","2,479","2,829"
2015-10-23,Fri,"3,267","3,133","2,846","2,738","2,509","2,479","2,829"
2015-10-22,Thr,"3,267","3,133","2,846","2,738","2,509","2,479","2,829"
2015-10-21,Wed,"3,433","3,291","3,000","2,885","2,654","2,621","2,981"
2015-10-20,Tue,"3,433","3,291","3,000","2,885","2,654","2,621","2,981"
2015-10-19,Mon,"3,433","3,291","3,000","2,885","2,654","2,621","2,981"
2015-10-17,Sat,"3,433","3,291","3,000","2,885","2,654","2,621","2,981"
2015-10-16,Fri,"3,433","3,291","3,000","2,885","2,654","2,621","2,981"
2015-10-15,Thr,"3,433","3,291","3,000","2,885","2,654","2,621","2,981"
2015-10-14,Wed,"3,433","3,291","3,000","2,885","2,654","2,621","2,981"
2015-10-13,Tue,"3,433","3,291","3,000","2,885","2,654","2,621","2,981"
2015-10-12,Mon,"3,600","3,450","3,154","3,032","2,799","2,764","3,133"
2015-10-10,Sat,"3,767","3,609","3,308","3,179","2,944","2,907","3,286"
2015-10-08,Thr,"3,767","3,609","3,308","3,179","2,944","2,907","3,286"
2015-10-07,Wed,"3,767","3,609","3,308","3,179","2,944","2,907","3,286"
2015-10-06,Tue,"3,767","3,609","3,308","3,179","2,944","2,907","3,286"
2015-10-05,Mon,"3,767","3,609","3,308","3,179","2,944","2,907","3,286"
2015-10-02,Fri,"3,767","3,609","3,308","3,179","2,944","2,907","3,286"
2015-10-01,Thr,"3,600","3,450","3,154","3,032","2,799","2,764","3,133"
2015-09-30,Wed,"3,433","3,291","3,000","2,885","2,654","2,621","2,981"
2015-09-25,Fri,"3,433","3,291","3,000","2,885","2,654","2,621","2,981"
2015-09-24,Thr,"3,433","3,291","3,000","2,885","2,654","2,621","2,981"
2015-09-23,Wed,"3,267","3,133","2,846","2,738","2,509","2,479","2,829"
2015-09-22,Tue,"3,267","3,133","2,846","2,738","2,509","2,479","2,829"
2015-09-21,Mon,"3,100","2,974","2,692","2,591","2,509","2,479","2,724"
2015-09-19,Sat,"3,100","2,974","2,692","2,591","2,509","2,479","2,724"
2015-09-18,Fri,"3,100","2,974","2,692","2,591","2,509","2,479","2,724"
2015-09-17,Thr,"2,933","2,815","2,538","2,444","2,364","2,336","2,572"
2015-09-16,Wed,"2,933","2,815","2,538","2,444","2,364","2,336","2,572"
2015-09-15,Tue,"2,933","2,815","2,538","2,444","2,364","2,336","2,572"
2015-09-14,Mon,"2,933","2,815","2,538","2,444","2,364","2,336","2,572"
2015-09-12,Sat,"2,933","2,815","2,538","2,444","2,364","2,336","2,572"
2015-09-11,Fri,"2,933","2,815","2,538","2,444","2,364","2,336","2,572"
2015-09-10,Thr,"2,933","2,815","2,538","2,444","2,364","2,336","2,572"
2015-09-09,Wed,"3,267","3,133","2,846","2,738","2,654","2,621","2,877"
2015-09-08,Tue,"3,600","3,450","3,154","3,032","2,944","2,907","3,181"
2015-09-07,Mon,"3,600","3,450","3,154","3,032","2,944","2,907","3,181"
2015-09-05,Sat,"3,600","3,450","3,154","3,032","2,944","2,907","3,181"
2015-09-04,Fri,"3,600","3,450","3,154","3,032","2,944","2,907","3,181"
2015-09-03,Thr,"3,600","3,450","3,154","3,032","2,944","2,907","3,181"
2015-09-02,Wed,"3,600","3,450","3,154","3,032","2,944","2,907","3,181"
2015-09-01,Tue,"3,600","3,450","3,154","3,032","2,944","2,907","3,181"
2015-08-31,Mon,"3,600","3,450","3,154","3,032","2,944","2,907","3,181"
2015-08-29,Sat,"3,600","3,450","3,154","3,032","2,944","2,907","3,181"
2015-08-28,Fri,"3,600","3,450","3,154","3,032","2,944","2,907","3,181"
2015-08-27,Thr,"3,600","3,450","3,154","3,032","2,944","2,907","3,181"
2015-08-26,Wed,"3,600","3,450","3,154","3,032","2,944","2,907","3,181"
2015-08-25,Tue,"3,600","3,450","3,154","3,032","2,944","2,907","3,181"
2015-08-24,Mon,"3,600","3,450","3,154","3,032","2,944","2,907","3,181"
2015-08-22,Sat,"3,600","3,450","3,154","3,032","2,944","2,907","3,181"
2015-08-21,Fri,"3,600","3,450","3,154","3,032","2,944","2,907","3,181"
2015-08-20,Thr,"3,600","3,450","3,154","3,032","2,944","2,907","3,181"
2015-08-19,Wed,"3,600","3,450","3,154","3,032","2,944","2,907","3,181"
2015-08-18,Tue,"3,600","3,450","3,154","3,032","2,944","2,907","3,181"
2015-08-17,Mon,"3,600","3,450","3,154","3,032","2,944","2,907","3,181"
2015-08-15,Sat,"3,600","3,450","3,154","3,032","2,944","2,907","3,181"
2015-08-14,Fri,"3,600","3,450","3,154","3,032","2,944","2,907","3,181"
2015-08-13,Thr,"3,600","3,450","3,154","3,032","2,944","2,907","3,181"
2015-08-12,Wed,"3,600","3,450","3,154","3,032","2,944","2,907","3,181"
2015-08-11,Tue,"3,600","3,450","3,154","3,032","2,944","2,907","3,181"
2015-08-10,Mon,"3,600","3,450","3,154","3,032","2,944","2,907","3,181"
2015-08-08,Sat,"3,600","3,450","3,154","3,032","2,944","2,907","3,181"
2015-08-07,Fri,"3,600","3,450","3,154","3,032","2,944","2,907","3,181"
2015-08-06,Thr,"3,600","3,450","3,154","3,032","2,944","2,907","3,181"
2015-08-05,Wed,"3,600","3,450","3,154","3,032","2,944","2,907","3,181"
2015-08-04,Tue,"3,600","3,450","3,154","3,032","2,944","2,907","3,181"
2015-08-03,Mon,"3,767","3,609","3,308","3,179","3,089","3,050","3,334"
2015-08-01,Sat,"3,767","3,609","3,308","3,179","3,089","3,050","3,334"
2015-07-31,Fri,"3,767","3,609","3,308","3,179","3,089","3,050","3,334"
2015-07-30,Thr,"3,767","3,609","3,308","3,179","3,089","3,050","3,334"
2015-07-29,Wed,"3,767","3,609","3,308","3,179","3,089","3,050","3,334"
2015-07-28,Tue,"3,767","3,609","3,308","3,179","3,089","3,050","3,334"
2015-07-27,Mon,"3,767","3,609","3,308","3,179","3,089","3,050","3,334"
2015-07-25,Sat,"3,933","3,767","3,462","3,326","3,234","3,193","3,486"
2015-07-24,Fri,"3,933","3,767","3,462","3,326","3,234","3,193","3,486"
2015-07-23,Thr,"3,933","3,767","3,462","3,326","3,234","3,193","3,486"
2015-07-22,Wed,"3,933","3,767","3,462","3,326","3,234","3,193","3,486"
2015-07-21,Tue,"3,933","3,767","3,462","3,326","3,234","3,193","3,486"
2015-07-20,Mon,"3,933","3,767","3,462","3,326","3,234","3,193","3,486"
2015-07-18,Sat,"3,933","3,767","3,462","3,326","3,234","3,193","3,486"
2015-07-17,Fri,"3,933","3,767","3,462","3,326","3,234","3,193","3,486"
2015-07-16,Thr,"3,933","3,767","3,462","3,326","3,234","3,193","3,486"
2015-07-15,Wed,"3,767","3,609","3,308","3,179","3,089","3,050","3,334"
2015-07-14,Tue,"3,767","3,609","3,308","3,179","3,089","3,050","3,334"
2015-07-13,Mon,"3,767","3,609","3,308","3,179","3,089","3,050","3,334"
2015-07-11,Sat,"3,767","3,609","3,308","3,179","3,089","3,050","3,334"
2015-07-10,Fri,"3,767","3,609","3,308","3,179","3,089","3,050","3,334"
2015-07-09,Thr,"3,767","3,609","3,308","3,179","3,089","3,050","3,334"
2015-07-08,Wed,"3,767","3,609","3,308","3,179","3,089","3,050","3,334"
2015-07-07,Tue,"3,767","3,609","3,308","3,179","3,089","3,050","3,334"
2015-07-06,Mon,"3,767","3,609","3,308","3,179","3,089","3,050","3,334"
2015-07-04,Sat,"3,767","3,609","3,308","3,179","3,089","3,050","3,334"
2015-07-03,Fri,"3,767","3,609","3,308","3,179","3,089","3,050","3,334"
2015-07-02,Thr,"3,767","3,609","3,308","3,179","3,089","3,050","3,334"
2015-07-01,Wed,"3,767","3,609","3,308","3,179","3,089","3,050","3,334"
2015-06-30,Tue,"3,767","3,609","3,308","3,179","3,089","3,050","3,334"
2015-06-29,Mon,"3,767","3,609","3,308","3,179","3,089","3,050","3,334"
2015-06-27,Sat,"3,767","3,609","3,308","3,179","3,089","3,050","3,334"
2015-06-26,Fri,"3,767","3,609","3,308","3,179","3,089","3,050","3,334"
2015-06-25,Thr,"3,767","3,609","3,308","3,179","3,089","3,050","3,334"
2015-06-24,Wed,"3,767","3,609","3,308","3,179","3,089","3,050","3,334"
2015-06-23,Tue,"3,767","3,609","3,308","3,179","3,089","3,050","3,334"
2015-06-22,Mon,"3,767","3,609","3,308","3,179","3,089","3,050","3,334"
2015-06-20,Sat,"3,767","3,609","3,308","3,179","3,089","3,050","3,334"
2015-06-19,Fri,"3,600","3,450","3,154","3,032","2,944","2,907","3,181"
2015-06-18,Thr,"3,433","3,291","3,000","2,885","2,799","2,764","3,029"
2015-06-17,Wed,"3,433","3,291","3,000","2,885","2,799","2,764","3,029"
2015-06-16,Tue,"3,433","3,291","3,000","2,885","2,799","2,764","3,029"
2015-06-15,Mon,"3,433","3,291","3,000","2,885","2,799","2,764","3,029"
2015-06-13,Sat,"3,433","3,291","3,000","2,885","2,799","2,764","3,029"
2015-06-12,Fri,"3,433","3,291","3,000","2,885","2,799","2,764","3,029"
2015-06-11,Thr,"3,433","3,291","3,000","2,885","2,799","2,764","3,029"
2015-06-10,Wed,"3,433","3,291","3,000","2,885","2,799","2,764","3,029"
2015-06-09,Tue,"3,433","3,291","3,000","2,885","2,799","2,764","3,029"
2015-06-08,Mon,"3,433","3,291","3,000","2,885","2,799","2,764","3,029"
2015-06-05,Fri,"3,433","3,291","3,000","2,885","2,799","2,764","3,029"
2015-06-04,Thr,"3,433","3,291","3,000","2,885","2,799","2,764","3,029"
2015-06-03,Wed,"3,433","3,291","3,000","2,885","2,799","2,764","3,029"
2015-06-02,Tue,"3,600","3,450","3,154","3,032","2,944","2,907","3,181"
2015-06-01,Mon,"3,600","3,450","3,154","3,032","2,944","2,907","3,181"
2015-05-30,Sat,"3,600","3,450","3,154","3,032","2,944","2,907","3,181"
2015-05-29,Fri,"3,600","3,450","3,154","3,032","2,944","2,907","3,181"
2015-05-28,Thr,"3,600","3,450","3,154","3,032","2,944","2,907","3,181"
2015-05-27,Wed,"3,433","3,291","3,000","2,885","2,799","2,764","3,029"
2015-05-26,Tue,"3,267","3,133","2,846","2,738","2,654","2,621","2,877"
2015-05-23,Sat,"3,100","2,974","2,692","2,591","2,509","2,479","2,724"
2015-05-22,Fri,"3,100","2,974","2,692","2,591","2,509","2,479","2,724"
2015-05-21,Thr,"3,100","2,974","2,692","2,591","2,509","2,479","2,724"
2015-05-20,Wed,"3,100","2,974","2,692","2,591","2,509","2,479","2,724"
2015-05-19,Tue,"3,100","2,974","2,692","2,591","2,509","2,479","2,724"
2015-05-18,Mon,"3,100","2,974","2,692","2,591","2,509","2,479","2,724"
2015-05-16,Sat,"3,267","3,133","2,846","2,738","2,654","2,621","2,877"
2015-05-15,Fri,"3,433","3,291","3,000","2,885","2,799","2,764","3,029"
2015-05-14,Thr,"3,600","3,450","3,154","3,032","2,944","2,907","3,181"
2015-05-13,Wed,"3,600","3,450","3,154","3,032","2,944","2,907","3,181"
2015-05-12,Tue,"3,767","3,609","3,308","3,179","2,944","2,907","3,286"
2015-05-11,Mon,"3,767","3,609","3,308","3,179","2,944","2,907","3,286"
2015-05-09,Sat,"3,767","3,609","3,308","3,179","2,944","2,907","3,286"
2015-05-08,Fri,"3,767","3,609","3,308","3,179","2,944","2,907","3,286"
2015-05-07,Thr,"3,767","3,609","3,308","3,179","2,944","2,907","3,286"
2015-05-06,Wed,"3,767","3,609","3,308","3,179","2,944","2,907","3,286"
2015-05-04,Mon,"3,933","3,767","3,462","3,326","3,089","3,050","3,438"
2015-05-02,Sat,"4,100","3,926","3,615","3,474","3,234","3,193","3,590"
2015-05-01,Fri,"4,267","4,085","3,769","3,621","3,379","3,336","3,743"
2015-04-30,Thr,"4,267","4,085","3,769","3,621","3,379","3,336","3,743"
2015-04-29,Wed,"4,267","4,085","3,769","3,621","3,379","3,336","3,743"
2015-04-28,Tue,"4,267","4,085","3,769","3,621","3,379","3,336","3,743"
2015-04-27,Mon,"4,267","4,085","3,769","3,621","3,379","3,336","3,743"
2015-04-25,Sat,"4,267","4,085","3,769","3,621","3,379","3,336","3,743"
2015-04-24,Fri,"4,267","4,085","3,769","3,621","3,379","3,336","3,743"
2015-04-23,Thr,"4,267","4,085","3,769","3,621","3,379","3,336","3,743"
2015-04-22,Wed,"4,267","4,085","3,769","3,621","3,379","3,336","3,743"
2015-04-21,Tue,"4,267","4,085","3,769","3,621","3,379","3,336","3,743"
2015-04-20,Mon,"4,100","3,926","3,615","3,474","3,234","3,193","3,590"
2015-04-18,Sat,"3,933","3,767","3,462","3,326","3,089","3,050","3,438"
2015-04-17,Fri,"3,933","3,767","3,462","3,326","3,089","3,050","3,438"
2015-04-16,Thr,"3,933","3,767","3,462","3,326","3,089","3,050","3,438"
2015-04-15,Wed,"3,933","3,767","3,462","3,326","3,089","3,050","3,438"
2015-04-14,Tue,"3,933","3,767","3,462","3,326","3,089","3,050","3,438"
2015-04-13,Mon,"3,933","3,767","3,462","3,326","3,089","3,050","3,438"
2015-04-11,Sat,"3,933","3,767","3,462","3,326","3,089","3,050","3,438"
2015-04-10,Fri,"3,933","3,767","3,462","3,326","3,089","3,050","3,438"
2015-04-09,Thr,"3,933","3,767","3,462","3,326","3,089","3,050","3,438"
2015-04-08,Wed,"3,933","3,767","3,462","3,326","3,089","3,050","3,438"
2015-04-07,Tue,"3,933","3,767","3,462","3,326","3,089","3,050","3,438"
2015-04-06,Mon,"3,933","3,767","3,462","3,326","3,089","3,050","3,438"
2015-04-04,Sat,"3,933","3,767","3,462","3,326","3,089","3,050","3,438"
2015-04-03,Fri,"3,933","3,767","3,462","3,326","3,089","3,050","3,438"
2015-04-02,Thr,"3,933","3,767","3,462","3,326","3,089","3,050","3,438"
2015-04-01,Wed,"3,933","3,767","3,462","3,326","3,089","3,050","3,438"
2015-03-31,Tue,"3,933","3,767","3,462","3,326","3,089","3,050","3,438"
2015-03-30,Mon,"3,933","3,767","3,462","3,326","3,089","3,050","3,438"
2015-03-28,Sat,"3,933","3,767","3,462","3,326","3,089","3,050","3,438"
2015-03-27,Fri,"3,933","3,767","3,462","3,326","3,089","3,050","3,438"
2015-03-26,Thr,"3,933","3,767","3,462","3,326","3,089","3,050","3,438"
2015-03-25,Wed,"4,100","3,926","3,615","3,474","3,234","3,193","3,590"
2015-03-24,Tue,"4,267","4,085","3,769","3,621","3,379","3,336","3,743"
2015-03-23,Mon,"4,267","4,085","3,769","3,621","3,379","3,336","3,743"
2015-03-21,Sat,"4,267","4,085","3,769","3,621","3,379","3,336","3,743"
2015-03-20,Fri,"4,267","4,085","3,769","3,621","3,379","3,336","3,743"
2015-03-19,Thr,"4,267","4,085","3,769","3,621","3,379","3,336","3,743"
2015-03-18,Wed,"4,100","3,926","3,615","3,474","3,234","3,193","3,590"
2015-03-17,Tue,"3,933","3,767","3,615","3,474","3,234","3,193","3,536"
2015-03-16,Mon,"3,933","3,767","3,615","3,474","3,234","3,193","3,536"
2015-03-14,Sat,"3,933","3,767","3,615","3,474","3,234","3,193","3,536"
2015-03-13,Fri,"3,933","3,767","3,615","3,474","3,234","3,193","3,536"
2015-03-12,Thr,"3,933","3,767","3,615","3,474","3,234","3,193","3,536"
2015-03-11,Wed,"4,100","3,926","3,769","3,621","3,379","3,336","3,689"
2015-03-10,Tue,"4,267","4,085","3,923","3,768","3,524","3,479","3,841"
2015-03-09,Mon,"4,433","4,244","4,077","3,915","3,669","3,621","3,993"
2015-03-07,Sat,"4,433","4,244","4,077","3,915","3,669","3,621","3,993"
2015-03-06,Fri,"4,433","4,244","4,077","3,915","3,669","3,621","3,993"
2015-03-05,Thr,"4,433","4,244","4,077","3,915","3,669","3,621","3,993"
2015-03-04,Wed,"4,433","4,244","4,077","3,915","3,669","3,621","3,993"
2015-03-03,Tue,"4,267","4,085","3,923","3,768","3,524","3,479","3,841"
2015-03-02,Mon,"4,267","4,085","3,923","3,768","3,524","3,479","3,841"
2015-02-28,Sat,"4,267","4,085","3,923","3,768","3,524","3,479","3,841"
2015-02-27,Fri,"4,267","4,085","3,923","3,768","3,524","3,479","3,841"
2015-02-26,Thr,"4,267","4,085","3,923","3,768","3,524","3,479","3,841"
2015-02-25,Wed,"4,267","4,085","3,923","3,768","3,669","3,621","3,889"
2015-02-24,Tue,"4,267","4,085","3,923","3,768","3,669","3,621","3,889"
2015-02-23,Mon,"4,267","4,085","3,923","3,768","3,669","3,621","3,889"
2015-02-21,Sat,"4,267","4,085","3,923","3,768","3,669","3,621","3,889"
2015-02-17,Tue,"4,267","4,085","3,923","3,768","3,669","3,621","3,889"
2015-02-16,Mon,"4,267","4,085","3,923","3,768","3,669","3,621","3,889"
2015-02-14,Sat,"4,267","4,085","3,923","3,768","3,669","3,621","3,889"
2015-02-13,Fri,"4,267","4,085","3,923","3,768","3,669","3,621","3,889"
2015-02-12,Thr,"4,267","4,085","3,769","3,621","3,524","3,479","3,791"
2015-02-11,Wed,"4,267","4,085","3,769","3,621","3,524","3,479","3,791"
2015-02-10,Tue,"4,267","4,085","3,769","3,621","3,379","3,336","3,743"
2015-02-09,Mon,"4,267","4,085","3,769","3,621","3,379","3,336","3,743"
2015-02-07,Sat,"4,267","4,085","3,769","3,621","3,379","3,336","3,743"
2015-02-06,Fri,"4,267","4,085","3,769","3,621","3,379","3,336","3,743"
2015-02-05,Thr,"4,267","4,085","3,769","3,621","3,379","3,336","3,743"
2015-02-04,Wed,"4,100","3,926","3,615","3,474","3,379","3,336","3,638"
2015-02-03,Tue,"4,100","3,926","3,615","3,474","3,379","3,336","3,638"
2015-02-02,Mon,"4,100","3,926","3,615","3,474","3,379","3,336","3,638"
2015-01-31,Sat,"4,100","3,926","3,615","3,474","3,379","3,336","3,638"
2015-01-30,Fri,"4,100","3,926","3,615","3,474","3,379","3,336","3,638"
2015-01-29,Thr,"4,100","3,926","3,615","3,474","3,379","3,336","3,638"
2015-01-28,Wed,"4,100","3,926","3,615","3,474","3,379","3,336","3,638"
2015-01-27,Tue,"4,100","3,926","3,615","3,474","3,379","3,336","3,638"
2015-01-26,Mon,"4,100","3,926","3,615","3,474","3,379","3,336","3,638"
2015-01-24,Sat,"4,100","3,926","3,615","3,474","3,379","3,336","3,638"
2015-01-23,Fri,"4,100","3,926","3,615","3,474","3,379","3,336","3,638"
2015-01-22,Thr,"4,100","3,926","3,615","3,474","3,379","3,336","3,638"
2015-01-21,Wed,"4,100","3,926","3,615","3,474","3,379","3,336","3,638"
2015-01-20,Tue,"4,100","3,926","3,615","3,474","3,379","3,336","3,638"
2015-01-19,Mon,"4,100","3,926","3,615","3,474","3,379","3,336","3,638"
2015-01-17,Sat,"4,100","3,926","3,615","3,474","3,379","3,336","3,638"
2015-01-16,Fri,"4,100","3,926","3,615","3,474","3,379","3,336","3,638"
2015-01-15,Thr,"4,100","3,926","3,615","3,474","3,379","3,336","3,638"
2015-01-14,Wed,"4,100","3,926","3,615","3,474","3,379","3,336","3,638"
2015-01-13,Tue,"4,100","3,926","3,615","3,474","3,379","3,336","3,638"
2015-01-12,Mon,"4,100","3,926","3,615","3,474","3,379","3,336","3,638"
2015-01-10,Sat,"4,100","3,926","3,615","3,474","3,379","3,336","3,638"
2015-01-09,Fri,"4,100","3,926","3,615","3,474","3,379","3,336","3,638"
2015-01-08,Thr,"4,267","4,085","3,769","3,621","3,524","3,479","3,791"
2015-01-07,Wed,"4,433","4,244","3,923","3,768","3,669","3,621","3,943"
2015-01-06,Tue,"4,600","4,402","4,077","3,915","3,814","3,764","4,095"
2015-01-05,Mon,"4,600","4,402","4,077","3,915","3,814","3,764","4,095"
2015-01-03,Sat,"4,600","4,402","4,077","3,915","3,814","3,764","4,095"
2015-01-02,Fri,"4,600","4,402","4,077","3,915","3,814","3,764","4,095"
2014-12-31,Wed,"4,600","4,402","4,077","3,915","3,814","3,764","4,095"
2014-12-30,Tue,"4,600","4,402","4,077","3,915","3,814","3,764","4,095"
2014-12-29,Mon,"4,600","4,402","4,077","3,915","3,814","3,764","4,095"
2014-12-27,Sat,"4,600","4,402","4,077","3,915","3,814","3,764","4,095"
2014-12-26,Fri,"4,433","4,244","3,923","3,768","3,669","3,621","3,943"
2014-12-25,Thr,"4,433","4,244","3,923","3,768","3,669","3,621","3,943"
2014-12-24,Wed,"4,433","4,244","3,923","3,768","3,669","3,621","3,943"
2014-12-23,Tue,"4,267","4,085","3,769","3,621","3,524","3,479","3,791"
2014-12-22,Mon,"4,100","3,926","3,615","3,474","3,379","3,336","3,638"
2014-12-20,Sat,"4,100","3,926","3,615","3,474","3,379","3,336","3,638"
2014-12-19,Fri,"4,100","3,926","3,615","3,474","3,379","3,336","3,638"
2014-12-18,Thr,"4,100","3,926","3,615","3,474","3,379","3,336","3,638"
2014-12-17,Wed,"4,100","3,926","3,615","3,474","3,379","3,336","3,638"
2014-12-16,Tue,"4,100","3,926","3,615","3,474","3,379","3,336","3,638"
2014-12-15,Mon,"4,100","3,926","3,615","3,474","3,379","3,336","3,638"
2014-12-13,Sat,"4,100","3,926","3,615","3,474","3,379","3,336","3,638"
2014-12-12,Fri,"4,100","3,926","3,615","3,474","3,379","3,336","3,638"
2014-12-11,Thr,"4,100","3,926","3,615","3,474","3,379","3,336","3,638"
2014-12-10,Wed,"4,100","3,926","3,615","3,474","3,379","3,336","3,638"
2014-12-09,Tue,"4,100","3,926","3,615","3,474","3,379","3,336","3,638"
2014-12-08,Mon,"4,100","3,926","3,615","3,474","3,379","3,336","3,638"
2014-12-06,Sat,"4,100","3,926","3,615","3,474","3,379","3,336","3,638"
2014-12-05,Fri,"4,100","3,926","3,615","3,474","3,379","3,336","3,638"
2014-12-04,Thr,"4,100","3,926","3,615","3,474","3,379","3,336","3,638"
2014-12-03,Wed,"4,100","3,926","3,615","3,474","3,379","3,336","3,638"
2014-12-02,Tue,"4,100","3,926","3,615","3,474","3,379","3,336","3,638"
